0,1,2,3,4,5,6,7,8,9,topic_id,topic_txt,content,score,app,label,value
0.0,0.0,0.0,0.4199247360229492,0.0,0.0,0.07063477486371994,0.18676544725894928,0.0,0.30538690090179443,3,bintang; kasih; gua; tambah; tanda; deh; kak; apk; bumble; banget,maaf kecewa aplikasi bayar premium spotlight langanan premium tidak yang minggu point henti panjang langgan masuk dalam aplikasi wifi lambat muter muter doang pakai data normal chat masuk tidak ontime tunggu menit tidak menit mnit masuk,1,bumble,negative,0.9978121519088744
0.0,0.11708518117666245,0.01584874652326107,0.0,0.0,0.0,0.0,0.4194352328777313,0.40425539016723633,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,tolong min eror tidak bisa masuk alih halaman facebook trusgabisa masuk,4,bumble,neutral,0.6255794763565063
0.0,0.0,0.01988273859024048,0.0,0.0,0.011453256011009216,0.012206733226776123,0.1478556990623474,0.010337385348975658,0.7703022360801697,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,min upgrade premium metode bayar nya tidak bisa mana ya mesti upgrade premium,2,bumble,negative,0.6674918532371521
0.2605145573616028,0.0,0.0,0.0,0.0,0.0,0.33371874690055847,0.0,0.3825240731239319,0.0,8,oke; keren; ribet; aplikasi; gratis; mudah; banget; cewek; cantik; pacar,gila gue main bumble tidak dapat match kayak nya bumble kalo matcht langgan vip match nya kalo kagak mah iya tidak harap dah match pasang aplikasi tidak harap dah kalo tidak langgan vip auto uninstall dah kalo aplikasi kalang tengah doang,1,bumble,negative,0.9983087778091432
0.2315274477005005,0.16570544242858887,0.017668377608060837,0.0,0.0,0.010158603079617023,0.010828828439116478,0.5358535647392273,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,aplikasi tidak jelas masak login ulang tidak bisa bikin app minimal sistem support,1,bumble,neutral,0.5944471955299377
0.012390966527163982,0.0,0.026819946244359016,0.8628418445587158,0.0,0.015368854627013206,0.016380883753299713,0.023389410227537155,0.01387164555490017,0.012018628418445587,3,bintang; kasih; gua; tambah; tanda; deh; kak; apk; bumble; banget,lelet banget pakai bahas inggris,1,bumble,negative,0.9957540035247804
0.014944878406822681,0.585351288318634,0.032287731766700745,0.0,0.01043156161904335,0.26788651943206787,0.01975799724459648,0.028208166360855103,0.016730638220906258,0.014495800249278545,1,buruk; senang; aplikasi; ok; kerja; eror; loading; jarak; ulang; biaya,koneksi lot aplikasi tidak jelas loading banget,1,bumble,negative,0.9991196990013124
0.5070711374282837,0.0,0.0158480666577816,0.0,0.0,0.0,0.0,0.013914658688008785,0.0,0.42114004492759705,0,nan; baik; bayar; aplikasi; match; chat; like; fitur; kali; langgan,tolong kali match langsung hilang error showing matchesnya tolong baik,2,bumble,neutral,0.728768527507782
0.0,0.0,0.1869848519563675,0.0,0.0,0.0,0.0,0.7799699306488037,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,apasih verifikasi foto gagal mulu foto gue muka gue tidak bisa kalo tidak bisa verifikasi balikin beranda tahan mulu verifikasi foto,1,bumble,negative,0.997937560081482
0.48587730526924133,0.0,0.013172292150557041,0.0,0.0,0.09404818713665009,0.0,0.37362560629844666,0.0,0.0,0,nan; baik; bayar; aplikasi; match; chat; like; fitur; kali; langgan,akun block pas bangun tidak rasa langgar mohon bantu nya email jugamohon respon nya,1,bumble,neutral,0.975179135799408
0.012390158139169216,0.6293784379959106,0.026678416877985,0.0,0.0,0.015367839485406876,0.016378145664930344,0.023419080302119255,0.013870579190552235,0.2456568032503128,1,buruk; senang; aplikasi; ok; kerja; eror; loading; jarak; ulang; biaya,download langsung premium eh appsnya loading kerja,1,bumble,negative,0.991422712802887
0.014947576448321342,0.0,0.03224845603108406,0.0,0.010433156043291092,0.01853962242603302,0.019762072712183,0.02837419882416725,0.01673314906656742,0.8390802145004272,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,aplikasi macet kali uninstallinstall,2,bumble,negative,0.980792999267578
0.014944526366889477,0.0,0.032242950052022934,0.0,0.010431317612528801,0.01853635534644127,0.019756341353058815,0.028200486674904823,0.01673020049929619,0.8392797708511353,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,bayar premium tidak di aplikasi tidak premium,2,bumble,neutral,0.8568370938301086
0.14595471322536469,0.12222445011138916,0.017642535269260406,0.0,0.12521415948867798,0.010163124650716782,0.1586327850818634,0.3976173996925354,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,halo bumble account ku ya tolong baik thank you,3,bumble,positive,0.5675359964370728
0.0,0.06929868459701538,0.21193264424800873,0.0,0.0,0.0,0.0,0.5436911582946777,0.0,0.14555944502353668,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,tidak bisa verifikasi login masuk halaman retake photo hubung contact support tidak ada response balikin uang rugi bandar,1,bumble,negative,0.998469889163971
0.018827026709914207,0.012563850730657578,0.040538240224123,0.012478485703468323,0.013141327537596226,0.023351654410362244,0.024890504777431488,0.035579994320869446,0.021076545119285583,0.7975523471832275,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,bayar premium tidak bisa pakai,1,bumble,negative,0.8947196006774902
0.0,0.0,0.0,0.0,0.16238200664520264,0.0,0.7389287948608398,0.07276693731546402,0.0,0.0,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,lebih filter dasar agama lokasi positif fake account negatif cegah jahat kriminal akibat bumble mohon admin bumble delete fake account masuk bumble depan terima kasih,5,bumble,neutral,0.5523483157157898
0.0,0.44866612553596497,0.015844710171222687,0.0,0.0,0.0,0.0,0.1911877691745758,0.0,0.2998349964618683,1,buruk; senang; aplikasi; ok; kerja; eror; loading; jarak; ulang; biaya,loading ya indak tampil apa kuota jaring bagus banget uninstal instal ulang tolong baik,3,bumble,neutral,0.9203266501426696
0.0,0.0,0.19862794876098633,0.0,0.0,0.0,0.0,0.17250190675258636,0.0,0.5840407013893127,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,bumble tolong tidak lanjut premium tiba saldo gopay tarik otomatis tuju,1,bumble,neutral,0.9961362481117249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9626224637031555,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,premium habis tanggal tanggal tidak tenggak bumble tidak terupdate langgan saldo potong henti langgan minggu bumble premium henti tanggal tidak terupdate minggu mohon cerah,1,bumble,neutral,0.9942591190338136
0.0,0.0,0.33743029832839966,0.0,0.15836550295352936,0.0,0.0,0.4676641523838043,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,aplikasi tidak jlas login susah pakai nomer telepon fb tidak bisa masuk kasih nomor akun fb,1,bumble,neutral,0.9866769313812256
0.0,0.09301525354385376,0.07280835509300232,0.5140551924705505,0.0,0.0,0.0,0.16763311624526978,0.0,0.11958136409521103,3,bintang; kasih; gua; tambah; tanda; deh; kak; apk; bumble; banget,sih langgan eror konfirmasi bumble tidak bisa pakai premium coba tolong selesai tidak sampai kasih rating bintang,3,bumble,negative,0.5754677057266235
0.0,0.0,0.26633980870246887,0.0,0.0,0.26077350974082947,0.0,0.011563854292035103,0.0,0.42786896228790283,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,buka profil lot banget buka chat lot benar lot banget sih,1,bumble,neutral,0.5793660879135132
0.0,0.0,0.0,0.23151826858520508,0.0,0.0,0.0,0.0,0.7302350401878357,0.0,8,oke; keren; ribet; aplikasi; gratis; mudah; banget; cewek; cantik; pacar,aplikasi tolol gara gara gua cuekin cewek gua nemu cowok telfonan gua tidak pernah dikabarin endingnya udahan jalan terimakasih bumble,1,bumble,negative,0.9965156316757202
0.0,0.0,0.012144417501986027,0.0,0.0,0.08481977134943008,0.0,0.8667161464691162,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,min tidak bisa masuk tolong bantu min instal uninstal instal uninstal tidak masuk sih kirim kode nya,2,bumble,neutral,0.996263325214386
0.0,0.0,0.017639629542827606,0.0,0.3743212819099426,0.010158835910260677,0.010827749967575073,0.5508551597595215,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,bumble ya loadingnya banget uninstal download loadingnya banget langgan loh,1,bumble,positive,0.9976256489753724
0.5727595686912537,0.0,0.0,0.0,0.0,0.0,0.38424527645111084,0.0,0.0,0.0,0,nan; baik; bayar; aplikasi; match; chat; like; fitur; kali; langgan,bayar biar match cewek hadeeh payah aplikasi auto uninstall deh beda aplikasi swipe cewek match bayar,1,bumble,negative,0.9792632460594176
0.3067667782306671,0.0,0.2150753289461136,0.0,0.08403024077415466,0.0,0.0,0.0,0.0,0.3625674545764923,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,aplikasi bagus sayang orang like tidak sengaja swipe kiri langsung hilang permanen tolong dibenerin tidak dapat match gara swipe kiri hadehhhh,3,bumble,negative,0.7494194507598877
0.0,0.15624982118606567,0.013217763043940067,0.0,0.0,0.25278881192207336,0.0,0.011574137024581432,0.0,0.5367957353591919,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,buka bumble lambat loading developer tolong tingkat aplikasi cepat buka aplikasi,2,bumble,neutral,0.5920024514198303
0.0,0.0,0.12415904551744461,0.0,0.0,0.0,0.45839235186576843,0.0,0.3914165198802948,0.0,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,apknya bagus guna yahg bagus tolong ya pengunanya filter banyak tidak jelas orang kesel kalo match orang cina ngajakin main trading slot ujung,4,bumble,negative,0.9977872371673584
0.4157083034515381,0.0,0.017777884379029274,0.0,0.0,0.010160485282540321,0.010830064304172993,0.015460574068129063,0.0,0.504278302192688,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,langgan tanggal tanggal saldo ambil dasar aplikasi rampok,1,bumble,neutral,0.9987093210220336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8144963383674622,0.0,0.1615789383649826,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,langgan premium buka apk log out masuk suruh daftar verifikasi akun tidak bisa masuk tidak bisa buka rugi bayar premium akun tidak bisa pulih payahhhhh masuk daftar premium hilang blokir tidak masuk akal,1,bumble,negative,0.9789204001426696
0.012390789575874805,0.0,0.02667979896068573,0.0,0.35057511925697327,0.1863379180431366,0.016380732879042625,0.02339267171919346,0.013871297240257263,0.3538903594017029,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,lot banget chatnya suka kirim ulang,1,bumble,positive,0.9914236664772034
0.018830830231308937,0.012566400691866875,0.0405464768409729,0.012481018900871277,0.013143994845449924,0.023356394842267036,0.5443751215934753,0.03552893549203873,0.021080823615193367,0.2780900001525879,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,lumayan bagustapi premium,3,bumble,positive,0.9991042017936708
0.025434862822294235,0.016973372548818588,0.05501679703593254,0.016858048737049103,0.01775352656841278,0.03154847025871277,0.033628832548856735,0.048025842756032944,0.028474025428295135,0.7262862324714661,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,aplikasi cepat lihat,1,bumble,positive,0.9404025673866272
0.02543669566512108,0.016974670812487602,0.054897867143154144,0.01685933768749237,0.01775488629937172,0.03155035153031349,0.7353833913803101,0.04799441620707512,0.02847607620060444,0.02467232197523117,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,aplikasi nya loadingnya,3,bumble,positive,0.9574793577194214
0.01882723905146122,0.01256400253623724,0.0405387319624424,0.012478637509047985,0.326328843832016,0.023351939395070076,0.024887245148420334,0.501684844493866,0.02107691764831543,0.018261605873703957,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,habis update jelek tidak bisa buka,1,bumble,negative,0.9994250535964966
0.012390382587909698,0.0,0.026713868603110313,0.0,0.0,0.015368274413049221,0.4852703809738159,0.4092388451099396,0.01387086696922779,0.012018050067126751,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,aplikasi sampah verif wajah tidak guna,1,bumble,negative,0.7730103135108948
0.0,0.0,0.019883079454302788,0.0,0.0,0.7758180499076843,0.012206310406327248,0.01741369254887104,0.010337562300264835,0.13637879490852356,5,padat; cari; teman; jodoh; bantu; moga; temu; tinder; aplikasi; pasang,cerita habis subscribe bayar ribu lot appnya tidak subscribe lancar kayak dikerjain,2,bumble,negative,0.998621702194214
0.4212563931941986,0.0,0.022782666608691216,0.0,0.0,0.013123731128871441,0.013986497186124325,0.4852832555770874,0.011845109984278679,0.01026294007897377,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,match tidak muncul daftar match nya chat tidak ada masuk satu sih,2,bumble,negative,0.8506284952163696
0.0,0.0,0.01441171020269394,0.0,0.0,0.0,0.44039738178253174,0.012603024020791054,0.0,0.4965912699699402,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,fitur batas apl tidak guna guna gratis tidak harap nikmat aplikasi bayar premium,1,bumble,neutral,0.9651823043823242
0.014945847913622856,0.0,0.032181333750486374,0.0,0.010432259179651737,0.018537739291787148,0.019756460562348366,0.8530380725860596,0.01673169434070587,0.014496717602014542,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,sebel banget masuk upload foto,3,bumble,negative,0.9964505434036256
0.0,0.3444797396659851,0.01763506419956684,0.0,0.14061197638511658,0.010158893652260303,0.010827836580574512,0.4455549418926239,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,buka bumble loading tidak bisa buka jarak suka aco filter,2,bumble,negative,0.980583667755127
0.0,0.0,0.017664944753050804,0.0,0.0,0.010162780992686749,0.010831217281520367,0.015513942576944828,0.3721553385257721,0.5488606095314026,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,aplikasi enter code codenya tidak muncul muncul langgan premium,1,bumble,neutral,0.9979039430618286
0.025468386709690094,0.36848169565200806,0.05483849719166756,0.016880370676517487,0.017777035012841225,0.03158913552761078,0.38372257351875305,0.04802776500582695,0.028511464595794678,0.024703053757548332,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,teks indonesia,5,bumble,positive,0.9845261573791504
0.0,0.0,0.12975120544433594,0.0,0.1274195909500122,0.01017057616263628,0.010837766341865063,0.2118559181690216,0.0,0.48168236017227173,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,tolong developer nya nih ya beli premium tidak bisa kepake suruh try again,2,bumble,negative,0.8906274437904358
0.301689475774765,0.0,0.17931023240089417,0.0,0.0,0.45134955644607544,0.012207590974867344,0.0174215380102396,0.0103373434394598,0.0,5,padat; cari; teman; jodoh; bantu; moga; temu; tinder; aplikasi; pasang,aplikasi datting apps bagus moga temu pasang,5,bumble,positive,0.998456597328186
0.012404157780110836,0.0,0.19788388907909393,0.0,0.0,0.35761499404907227,0.016396179795265198,0.19439548254013062,0.013886571861803532,0.18226149678230286,5,padat; cari; teman; jodoh; bantu; moga; temu; tinder; aplikasi; pasang,appnya lag subscribe ngerugiin banget,2,bumble,negative,0.9950295090675354
0.03918886184692383,0.026151949539780617,0.08438129723072052,0.02597426064312458,0.027353981509804726,0.04860701784491539,0.5922114253044128,0.07424852252006531,0.04387132450938225,0.03801138326525688,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,bayar tidak bisa pakai,1,bumble,negative,0.8858121037483215
0.0,0.17670464515686035,0.01763744279742241,0.0,0.0,0.010159873403608799,0.743508517742157,0.015536375343799591,0.0,0.0,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,wifi mbps pakai hp loading screen kayak tau,1,bumble,negative,0.5163484215736389
0.0,0.0,0.0,0.0,0.0,0.065994031727314,0.7823875546455383,0.12033555656671524,0.0,0.0,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,aplikasi fake akun mohon kait ketat verifikasi foto aplikasi seru real orang teman fake akun berhatihati,1,bumble,neutral,0.9988349080085754
0.0,0.0,0.0143864955753088,0.0,0.0,0.0,0.0,0.9343007802963257,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,halo buka bumble tidak adanampak profil foto orgnya buka profil orgnya tidak bisa,1,bumble,neutral,0.9327148795127868
0.01883050985634327,0.01256618369370699,0.04054577648639679,0.01248080376535654,0.2318735122680664,0.28305235505104065,0.024890746921300888,0.33641499280929565,0.021080460399389267,0.018264643847942352,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,klik apk langsung,1,bumble,neutral,0.99679034948349
0.018827736377716064,0.012564335018396378,0.040539804846048355,0.012478967197239399,0.7925043106079102,0.02335255593061447,0.024887997657060623,0.03550495207309723,0.021077359095215797,0.01826195791363716,4,suka; kasih; terima; tinder; orang; update; aplikasi; app; blok; kalo,loadingnya knapa ya,1,bumble,negative,0.9982231259346008
0.42833825945854187,0.0,0.08501602709293365,0.0,0.0,0.0,0.4457615315914154,0.010652243159711361,0.0,0.0,6,aplikasi; tinder; lumayan; orang; akun; cekal; pakai; guna; sampah; tipu,parah sih loadingnya gila luamaaa banget loadinv foto muter gakjelass beda app lai,1,bumble,negative,0.9995049238204956
0.01882745698094368,0.012564148753881454,0.5601091980934143,0.01247878186404705,0.013141639530658722,0.28314071893692017,0.02488739974796772,0.03551187738776207,0.02107708714902401,0.018261685967445374,2,bagus; coba; aplikasi; banget; tarik; apknya; palsu; kenal; sinyal; uji,lot sinyal bagus,1,bumble,positive,0.998790681362152
0.014945914968848228,0.21620067954063416,0.23841512203216553,0.0,0.216590017080307,0.01853782683610916,0.019756296649575233,0.2344190925359726,0.016732102259993553,0.014496825635433197,2,bagus; coba; aplikasi; banget; tarik; apknya; palsu; kenal; sinyal; uji,knapa masuk loading banget,1,bumble,negative,0.991489827632904
0.012389910407364368,0.0,0.026759708300232887,0.0,0.0,0.01536787673830986,0.01638001762330532,0.8780862092971802,0.013870383612811565,0.012017600238323212,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,aplikasi tolol verifikasi muka gagal,1,bumble,negative,0.9526677131652832
0.012390012852847576,0.0,0.026678049936890602,0.21670524775981903,0.0,0.015367629006505013,0.016379233449697495,0.023398075252771378,0.013870389200747013,0.6582948565483093,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,langgan tidak bisa pakai lihat ngelike kocak banget,1,bumble,negative,0.9944981932640076
0.03918880224227905,0.026151910424232483,0.08438117057085037,0.025974223390221596,0.027353940531611443,0.04860694706439972,0.051800839602947235,0.6146597266197205,0.043871257454156876,0.03801116719841957,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,ya tidak bisa login,1,bumble,neutral,0.9951326251029968
0.0,0.0,0.017636410892009735,0.0,0.15642555058002472,0.010159280151128769,0.010828051716089249,0.7687509059906006,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,tidak jls banget tidak ngpa in tiba akun blokir download kirim aneh,1,bumble,negative,0.9919752478599548
0.012396644800901413,0.26880112290382385,0.026692327111959457,0.0,0.2087002396583557,0.015375846065580845,0.016386376693844795,0.4175291061401367,0.013877805322408676,0.0120241092517972,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,susah login callnya mati mulu,1,bumble,negative,0.99934321641922
0.01239017117768526,0.0,0.026726029813289642,0.0,0.0,0.5843154191970825,0.30217599868774414,0.023374997079372406,0.01387063879519701,0.01201784610748291,5,padat; cari; teman; jodoh; bantu; moga; temu; tinder; aplikasi; pasang,aplikasi bantu temu pasang hidup,4,bumble,neutral,0.99832946062088
0.014944660477340221,0.0,0.032178737223148346,0.0,0.010431417264044285,0.018536245450377464,0.019754253327846527,0.8530505299568176,0.0167302917689085,0.0144955487921834,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,masuk susah verifikasi gagal,1,bumble,negative,0.9967955946922302
0.02543487399816513,0.016973484307527542,0.05476626753807068,0.016858158633112907,0.017753643915057182,0.03154756873846054,0.03362051397562027,0.04800485074520111,0.028473947197198868,0.7265666723251343,9,bayar; batas; aplikasi; buka; langgan; premium; beli; lihat; uang; chat,suka error nih premium,4,bumble,negative,0.998842716217041
0.03918898478150368,0.5669081211090088,0.08438155800104141,0.025974340736865997,0.02735406719148159,0.04860716685652733,0.05180107429623604,0.07390176504850388,0.04387145861983299,0.038011446595191956,1,buruk; senang; aplikasi; ok; kerja; eror; loading; jarak; ulang; biaya,tidak bisa loading,1,bumble,negative,0.9972286820411682
0.3459462821483612,0.0,0.19749151170253754,0.0,0.0,0.1863720417022705,0.016381043940782547,0.20278294384479523,0.01387301180511713,0.012019950896501541,0,nan; baik; bayar; aplikasi; match; chat; like; fitur; kali; langgan,bagus apk nya cuman susah jodoh sabar tidak bisa chat duluan,5,bumble,negative,0.9914973378181458
0.010581618174910545,0.8830127120018005,0.022784285247325897,0.0,0.0,0.013124817982316017,0.013987546786665916,0.01999993994832039,0.011845950037240982,0.010263658128678799,1,buruk; senang; aplikasi; ok; kerja; eror; loading; jarak; ulang; biaya,curang banget loading biar uninstal download curang marketing,1,bumble,negative,0.9993497729301452
0.0,0.0,0.010509948246181011,0.0,0.0,0.0,0.0,0.8846619129180908,0.07280664891004562,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,akun blokir akun verifikasisi gagal muka bumble balik akun blokir tolong tidak mudah verifikasi akun baru,2,bumble,neutral,0.9989816546440125
0.0,0.18940506875514984,0.013169854879379272,0.0,0.0,0.10157401114702225,0.0,0.6605462431907654,0.0,0.0,7,akun; cekal; apk; masuk; verifikasi; aplikasi; login; tinder; aneh; gue,ya tidak bisa login bumble tunggu call me kali kali tidak ada muncul kode verifikasi nya mohon bantu ya,4,bumble,neutral,0.9986648559570312
0.0,0.0,0.01988353580236435,0.897896409034729,0.0,0.011453713290393353,0.012206707149744034,0.017422305420041084,0.010337798856198788,0.0,3,bintang; kasih; gua; tambah; tanda; deh; kak; apk; bumble; banget,gilir beli premium tidak ada likesedangkan kalo tidak premium likepinter marketingnya,1,bumble,negative,0.9896960258483888
0.1566285640001297,0.5909478068351746,0.02278895489871502,0.0,0.0,0.013127350248396397,0.013990265317261219,0.020007474347949028,0.011848376132547855,0.15625883638858795,1,buruk; senang; aplikasi; ok; kerja; eror; loading; jarak; ulang; biaya,notifnya tidak ada buka telfonnya gampang mati baik ya,2,bumble,negative,0.8261865377426147
